João Miguel Carvalho,6.8,8.9,7.9
Igor Fogaça,7.4,5.3,6.3
Elisa Teixeira,5.6,5.2,6.6
Vicente Azevedo,8.2,10.0,8.3
Maria Clara Silva,6.4,9.4,8.5
Lucca Teixeira,7.6,6.8,7.4
Henrique Cardoso,9.7,5.4,8.7
Theo Melo,8.9,5.6,7.1
Arthur Melo,6.4,7.2,5.7
Julia da Costa,8.1,9.9,9.8
Pietro Lima,8.9,9.7,9.4
Rebeca Cavalcanti,7.2,9.0,6.6
Davi Viana,6.8,8.3,8.1
Nathan Rezende,9.9,7.5,8.1
Milena Martins,8.4,9.7,9.9
Marcelo Pires,6.0,9.9,5.0
Bryan Ferreira,8.2,8.9,7.0
Marina Peixoto,8.4,6.8,7.5
Nathan Novaes,7.0,8.9,5.5
Maitê Freitas,6.4,9.0,5.8
Ana Clara Campos,6.4,6.3,5.3
Francisco Pires,8.4,9.0,9.5
Letícia Fogaça,8.8,6.9,5.9
Davi Luiz Nascimento,7.3,8.6,8.2
Melissa Castro,7.6,5.2,9.4
Melissa da Mata,7.7,9.2,8.6
Pietro Gomes,9.4,7.0,5.0
Alexandre Mendes,7.4,6.1,6.0
Vinicius Mendes,8.5,7.7,9.4
Marcos Vinicius Duarte,9.6,7.6,8.6
Levi Lima,7.5,6.4,5.9
Bárbara Farias,9.1,7.8,9.2
Cecília da Luz,8.0,5.4,7.6
Giovanna Dias,7.8,8.2,8.5
Renan Barros,7.7,9.7,6.0
Manuela Nogueira,7.0,5.7,8.5
João Miguel da Rocha,5.0,7.3,6.7
Ana Beatriz Novaes,7.5,7.5,9.4
Fernanda Oliveira,8.8,7.4,6.8
Lucca Nogueira,6.8,7.1,6.3
Sofia Carvalho,5.5,7.1,5.0
Brenda Dias,8.5,8.9,6.2
Giovanna Farias,9.6,8.7,8.1
Alexia Rocha,8.7,9.9,8.9
Bruna Farias,5.4,8.5,8.5
Gustavo Henrique Moreira,7.4,5.8,6.3
Leandro Lima,7.9,8.9,9.1
Melissa Cunha,5.2,6.1,6.7
Brenda Caldeira,6.4,6.7,9.8
Ryan da Rocha,5.6,8.9,6.7
Beatriz da Mata,9.8,8.6,5.6
Kevin da Rocha,7.2,5.9,7.2
Benjamin Oliveira,8.3,5.8,6.4
Cauê Vieira,8.7,6.9,9.5
Diogo Almeida,5.4,9.9,9.1
Milena Mendes,9.6,7.6,9.0
Yuri Silveira,8.6,6.5,6.5
Leonardo Rocha,10.0,5.5,8.2
Rafaela Fernandes,9.9,5.2,8.7
Maria Clara Nogueira,8.8,9.5,9.2
Theo Silveira,6.7,6.8,9.2
Lucca Moura,7.8,5.4,6.2
Vitor Barros,7.0,5.1,7.1
Gabrielly Fernandes,6.7,5.6,5.0
Noah Viana,6.7,7.5,5.7
Eduardo Pinto,8.3,9.4,7.4
Alana Cardoso,8.1,7.0,7.4
Luiz Fernando Lopes,8.8,8.9,8.6
Ana Luiza Dias,6.7,6.4,7.5
Vitor Hugo Moura,6.9,6.3,6.2
Daniel Moreira,6.7,8.5,8.2
Luana Lima,5.2,7.1,5.1
Yasmin da Mata,8.3,5.9,7.7
Guilherme Farias,5.8,8.8,9.8
João Vitor Azevedo,7.6,6.3,8.6
Ana Beatriz Almeida,8.9,6.3,9.1
Juan da Costa,5.5,6.8,8.5
Davi Lucca Cavalcanti,8.0,8.0,6.7
Benício da Paz,5.1,5.2,8.2
Davi Luiz Sales,7.9,5.8,5.7
Rafael Caldeira,5.3,5.5,9.2
Elisa Cardoso,7.8,7.0,5.3
Isaac Pinto,9.5,6.1,5.1
Raquel Ramos,9.1,6.3,8.3
Maria Clara Nunes,9.1,7.1,8.2
Kaique Mendes,8.2,8.4,8.9
Laura Carvalho,5.3,5.3,5.3
Raul Cardoso,7.2,6.5,6.0
Luiz Felipe Peixoto,6.0,8.4,9.5
Thiago Dias,8.0,6.8,8.9
Rodrigo Monteiro,6.5,6.6,8.6
Bryan Gonçalves,9.0,8.7,7.6
Sarah Ferreira,8.5,9.2,5.6
Juan Duarte,6.2,8.3,6.5
Ana Julia Silveira,6.6,9.4,9.5
Calebe Melo,6.4,6.9,9.7
Nicole Porto,7.7,6.5,7.0
Ana Clara Costa,9.6,9.4,10.0
Alexandre Sales,7.7,8.2,6.5
Davi Nunes,8.1,6.3,5.4
Alícia Nunes,9.2,9.1,9.0
Emilly Nogueira,9.4,5.8,7.5
Maria Julia Sales,6.6,8.0,8.1
Luiz Felipe Cardoso,10.0,6.1,7.4
Valentina Viana,9.8,9.2,6.9
Nicole Ferreira,9.1,9.5,8.5
Noah da Mota,10.0,5.0,8.6
Marcos Vinicius da Cunha,6.4,9.3,8.2
Julia Silveira,7.0,8.2,8.3
Melissa Farias,7.5,9.5,9.4
Letícia Gomes,7.3,9.1,5.2
Vitor Hugo Rocha,5.5,7.6,8.7
Theo Nunes,7.6,9.0,9.4
Pedro Miguel Cavalcanti,8.5,5.7,5.5
Kevin Gomes,5.1,5.3,8.9
Joana Ramos,5.4,5.4,6.8
Vitor Gabriel Vieira,8.6,6.4,6.1
Valentina Moura,9.3,5.4,6.9
Caroline da Mata,5.4,8.1,7.0
Enzo Pinto,8.6,6.4,9.4
Bruna Nunes,8.9,8.0,7.9
Anthony da Mata,9.2,7.5,6.2
Ana Júlia Gonçalves,9.6,9.9,6.5
Cauê Araújo,6.9,9.6,5.8
Emilly Mendes,9.1,5.1,6.9
Eduarda Peixoto,6.8,8.2,8.3
Gabriel das Neves,9.2,9.9,8.6
Sophia da Rosa,8.3,6.3,5.4
Luna Ribeiro,6.6,6.0,9.6
Leonardo Rocha,6.2,8.5,6.1
Juan Martins,8.9,7.3,7.2
Luiz Miguel Peixoto,7.2,6.3,8.3
Igor Caldeira,5.1,6.8,5.1
Lara da Conceição,5.8,8.2,6.4
Fernando Mendes,6.6,8.6,9.6
Clarice Silveira,7.3,9.2,7.7
Murilo Cardoso,8.5,6.9,8.1
Bianca Araújo,9.7,5.2,9.1
Murilo Viana,8.6,7.9,5.5
Pedro Moraes,9.9,7.3,8.8
Giovanna Gonçalves,5.9,5.4,7.1
Davi Lucas Aragão,9.2,7.0,9.7
Mirella Peixoto,5.5,9.7,8.5
Theo Ramos,5.4,5.3,6.8
Juliana da Cunha,7.3,8.9,7.1
Maria Alice Cardoso,6.1,8.8,5.9
Pedro Henrique Oliveira,8.0,5.2,5.2
Laís Carvalho,8.2,7.8,7.4
Pedro Henrique Freitas,5.6,7.1,8.2
Enrico da Mota,9.9,8.5,6.5
Vinicius Nunes,7.2,6.5,8.8
Leandro Souza,5.6,5.8,10.0
Heitor da Cunha,5.0,7.2,5.3
Diego Ramos,5.5,8.0,9.7
João Lucas Lopes,8.9,8.8,5.9
Bryan Nogueira,8.7,8.9,8.5
Enrico Dias,6.8,5.9,5.4
Alícia Correia,7.3,9.0,8.7
Letícia Cardoso,5.3,5.4,9.6
Vitória Mendes,7.5,7.6,9.8
Heitor Castro,7.4,5.6,6.4
Lívia Novaes,5.2,5.6,9.9
Amanda Cardoso,6.4,8.4,7.2
Brenda da Rosa,5.2,7.7,8.1
Manuela Costa,5.9,10.0,9.7
Enzo Santos,9.7,5.2,9.1
Alexandre Pinto,6.0,5.0,7.4
Brenda Carvalho,6.3,9.3,9.0
Cauê da Mata,5.1,8.3,6.0
Isabel Teixeira,6.3,9.6,9.2
Natália Fogaça,5.5,6.8,5.1
Ana Luiza Peixoto,5.2,6.7,9.2
Amanda Viana,7.4,7.3,8.5
Caroline Rodrigues,7.3,10.0,5.7
Theo da Mota,8.4,7.1,7.2
Leonardo Nogueira,10.0,5.1,7.8
Ian Barros,8.0,9.7,5.2
Noah Almeida,6.3,5.4,9.0
Ana Luiza Lopes,7.5,8.0,9.0
Davi Vieira,6.5,5.6,6.8
Yasmin da Mata,9.5,6.6,8.5
Luiz Miguel Mendes,7.0,6.2,7.9
Kamilly Correia,7.2,9.1,8.1
Pedro Miguel Vieira,9.9,8.3,6.8
Valentina Moreira,6.2,6.5,5.3
Sophie Dias,5.2,6.1,8.4
Davi Lucas Rezende,9.7,7.4,7.3
Cauã Ramos,9.6,5.9,5.7
André Martins,8.2,6.2,9.5
Milena da Mota,8.6,8.5,9.1
Juliana Ferreira,9.6,6.3,5.2
Cauã Campos,5.2,8.5,8.3
Ana Clara Cavalcanti,9.6,7.0,9.3
Davi Teixeira,7.7,7.1,9.9
Bernardo Souza,8.3,5.7,7.7
Luiz Miguel Moraes,7.7,8.6,9.7
João Miguel da Cunha,6.3,8.2,8.3
Giovanna Lima,6.2,7.0,9.6
Vitor Hugo Cardoso,8.8,8.0,6.9
Lívia da Rocha,6.1,9.5,5.0
Maria Eduarda Lima,9.5,5.4,8.3
Stella Souza,5.1,6.9,9.2
Amanda Gomes,6.2,9.3,5.9
Emanuella da Cunha,6.7,5.7,7.5
Julia Costa,7.9,8.1,8.8
Eduardo Correia,5.9,7.7,7.9
Agatha Alves,9.2,6.2,8.8
Vitor Pinto,7.7,9.3,7.4
Eduardo Pereira,7.5,6.6,8.3
Maria Luiza Correia,6.6,7.0,6.9
Bianca Araújo,6.1,9.6,9.8
Francisco da Mota,5.0,6.6,8.4
Evelyn Novaes,6.3,8.8,8.2
Evelyn Barbosa,5.5,5.4,9.2
Joaquim Aragão,6.8,7.2,7.0
Bianca Cavalcanti,8.5,6.1,8.2
Melissa Porto,7.3,5.2,6.8
Luna Nunes,7.8,7.6,8.9
Guilherme Aragão,7.2,6.8,6.2
Marcos Vinicius Freitas,6.1,8.7,8.2
Calebe da Rocha,9.2,6.5,9.8
Melissa Melo,5.2,5.6,9.1
João Lucas Azevedo,8.3,5.3,6.3
Ana Julia das Neves,5.7,9.6,5.4
André Alves,6.9,5.6,8.5
Murilo Souza,7.1,9.4,7.1
Emanuel Duarte,8.0,8.3,9.3
Kevin Farias,9.2,9.5,6.9
Mirella Moraes,6.8,8.8,5.9
Alana Pereira,8.9,9.5,5.3
João Guilherme Melo,9.0,5.6,5.3
Cauê Nascimento,6.5,6.2,8.4
Heitor Alves,9.1,6.0,5.6
Alícia da Mota,7.3,8.2,5.2
Ana Carolina Aragão,6.8,8.8,7.7
Maria Vitória Rocha,6.7,6.1,8.6
Arthur Cardoso,7.9,5.0,7.9
Davi Lucas Souza,8.5,8.0,5.8
Yuri Jesus,9.6,5.3,7.9
Emanuella Gomes,8.7,8.5,7.8
Marcos Vinicius Gomes,7.2,8.7,7.3
Maria Clara da Rocha,8.8,7.2,9.8
Lorenzo da Cruz,6.7,7.3,5.3
Lavínia Duarte,8.0,8.7,6.1
Yago da Mata,6.5,6.9,8.7
João Lopes,9.7,6.2,7.0
Ana Luiza Nascimento,8.3,6.9,7.3
Enzo Farias,7.6,9.4,8.6
Clara Nascimento,8.0,5.9,7.7
Ana Carolina Campos,7.6,9.6,7.5
Bárbara da Paz,6.5,9.6,7.1
Emilly Alves,8.2,9.8,9.0
João Felipe Ramos,7.2,9.3,6.2
Isabel Rezende,8.6,6.2,10.0
Bárbara Almeida,5.5,7.2,6.4
Agatha Costa,5.1,7.0,9.4
Carolina Rezende,7.6,5.5,7.4
Antônio Barros,6.6,7.8,6.3
Erick Melo,7.8,6.6,8.8
Brenda da Paz,8.3,5.5,9.2
Cecília Castro,9.8,8.3,5.3
Vitor Azevedo,6.2,7.4,10.0
Leonardo da Rosa,7.7,5.9,7.6
Caroline Alves,5.2,7.9,5.5
Maria Cecília Moreira,6.9,5.4,5.4
Joaquim Carvalho,5.6,7.4,9.8
Gabriel Monteiro,6.4,7.5,7.2
Bárbara da Cruz,8.8,7.4,6.7
Enrico da Conceição,6.0,6.1,9.7
Anthony Rodrigues,7.4,7.5,7.1
Maysa Monteiro,5.5,5.7,7.1
Júlia Souza,8.9,7.0,6.9
Milena Farias,7.4,6.6,8.4
Isabella Gonçalves,9.1,5.4,6.3
Manuela Fernandes,8.8,6.3,8.8
Larissa Duarte,7.1,7.3,6.8
Anthony Teixeira,7.7,5.6,9.4
Enzo Martins,7.5,6.0,9.4
Ana Sophia Teixeira,9.5,9.7,9.4
Manuela da Conceição,6.1,5.5,8.3
Augusto Martins,8.9,7.8,9.4
Marcela Nunes,7.6,7.3,8.2
Calebe Costela,5.7,8.0,5.8
Bryan da Mata,8.1,9.2,5.4
Matheus Lopes,5.4,7.7,9.4
Stephany Melo,5.7,8.1,5.8
Miguel Oliveira,5.9,6.1,6.3
Benício Ferreira,6.3,6.7,7.0
Ana Beatriz Cavalcanti,7.6,6.2,5.2
Carlos Eduardo Correia,9.5,7.6,5.7
Ryan Nunes,5.6,6.5,5.1
Sarah Teixeira,7.4,8.0,5.7
Heloísa Araújo,9.6,8.2,9.1
Bárbara Nunes,7.3,8.8,9.1
Emanuella Sales,7.2,6.0,6.4
Alícia Correia,7.5,9.2,6.1
Fernando Barros,6.8,7.6,6.1
Manuela Nascimento,9.8,8.1,8.0
Gabriela Fogaça,5.8,7.2,6.6
Agatha Peixoto,6.8,9.7,9.8
Heitor da Luz,6.5,7.9,7.9
Emilly Nascimento,10.0,7.3,5.4
Bruna Jesus,5.8,6.5,7.6
Maitê Duarte,5.3,7.8,8.8
Joana Lima,7.0,5.9,8.6
Joana Ferreira,6.0,7.3,5.5
Gustavo Rezende,9.4,6.8,6.1
Paulo Jesus,5.7,5.8,9.0
Bruno Santos,8.9,7.0,5.2
Lívia Ribeiro,9.4,9.2,9.7
Camila Moreira,5.5,6.7,6.2
Emanuelly Azevedo,8.5,8.1,7.4
Eduarda Novaes,5.1,9.1,9.5
Bianca Barbosa,9.0,5.9,7.0
Vitor Hugo Pires,7.4,6.5,7.9
Yago Moraes,10.0,5.9,8.6
Breno Porto,8.4,7.1,5.3
Alana Viana,8.5,6.7,5.5
Samuel Rodrigues,5.6,8.0,5.5
Maria Luiza Araújo,9.4,8.2,8.5
Luiz Fernando Cunha,7.7,8.7,6.9
Matheus Cardoso,7.2,7.7,8.6
Fernanda Pires,8.4,6.0,5.3
Kaique Cavalcanti,6.8,7.4,8.6
Catarina da Conceição,8.2,5.8,8.5
Camila Novaes,6.4,7.4,8.6
Maria Eduarda Sales,5.5,8.1,5.1
Heitor Correia,5.5,9.7,9.4
Alexia da Cunha,9.6,6.9,9.5
Enzo Aragão,5.1,7.0,7.9
Enzo Moraes,8.6,6.9,6.5
Isis Santos,7.0,7.5,9.5
Noah Peixoto,8.9,8.3,6.2
Marcelo Ribeiro,5.4,6.9,6.5
Heloísa Barros,6.4,7.6,8.5
Bruno Rezende,8.3,8.8,7.8
Henrique Costela,5.2,8.0,7.8
Breno Oliveira,5.9,6.3,7.5
Davi Luiz Oliveira,9.1,7.0,7.6
Sarah Moraes,9.5,6.7,8.2
Nathan Cunha,6.2,6.2,6.3
Emanuelly Moura,5.0,7.0,7.7
Noah Souza,5.1,8.0,7.1
Ryan Barbosa,8.8,9.6,7.4
Thomas Costa,9.2,5.3,8.1
Julia Viana,6.5,9.6,9.4
Arthur Moreira,5.9,7.2,5.9
Luana Barbosa,5.8,7.2,6.4
João Guilherme Jesus,7.1,6.3,9.2
Eduarda Costa,8.5,9.8,8.7
Yuri Jesus,5.6,5.6,8.5
Enzo Fernandes,9.4,6.2,6.5
Pietra da Cruz,9.6,7.6,7.9
Vitor Gomes,6.7,6.5,5.9
Daniel Cardoso,6.0,6.3,7.9
Enrico Teixeira,8.2,9.4,6.9
Augusto Azevedo,5.8,6.9,6.9
Isaac Carvalho,7.2,7.9,9.7
Stephany Novaes,5.9,7.4,9.7
Carolina Silveira,9.4,9.0,7.6
Gustavo Henrique da Mota,7.5,8.2,6.1
Anthony Dias,7.5,5.6,9.6
Guilherme da Luz,7.9,8.7,5.1
Natália Melo,9.4,6.7,7.6
Ana Clara Costela,8.4,5.5,7.3
Joana Barbosa,7.8,5.6,8.6
Rebeca Rezende,8.3,7.1,7.8
Samuel Correia,8.7,6.8,6.4
Felipe Monteiro,9.1,9.2,7.2
Marcos Vinicius Araújo,8.6,8.8,5.2
Laura Almeida,8.6,5.4,5.2
Calebe da Rocha,10.0,9.6,5.3
Francisco Nunes,5.7,7.0,5.3
Isadora da Rocha,5.9,6.4,5.7
Eloah da Mata,8.4,6.7,8.4
Heitor Castro,7.4,5.8,7.9
Kaique da Cunha,6.1,5.9,8.8
Davi Lucca Moraes,6.0,5.2,7.2
Beatriz da Costa,5.7,8.6,9.8
Clarice Alves,7.8,10.0,8.1
Bruna Novaes,7.3,9.6,7.9
Clarice Freitas,9.1,9.4,7.8
Lorenzo da Rocha,5.3,5.7,8.8
Ana Carolina da Cruz,5.0,6.5,9.4
Maria Sophia Peixoto,9.4,9.8,6.5
André Carvalho,7.8,6.2,8.5
Cauã Ferreira,5.6,9.5,8.1
Fernando da Paz,7.5,6.1,5.7
Sabrina Barros,8.6,5.1,5.8
Kevin Araújo,8.0,9.6,5.3
Maria Eduarda da Mata,8.1,6.6,8.9
Maria Vitória Vieira,7.6,9.4,6.0
Cecília Alves,9.7,6.4,7.3
João Caldeira,6.5,6.1,7.6
Benjamin Martins,6.7,8.4,9.8
Mariana Silveira,5.1,8.6,7.3
Yago Teixeira,8.0,6.3,7.7
Vitor Pires,9.7,5.3,7.4
Luiz Miguel Ribeiro,9.0,6.5,5.3
Luiz Otávio Ribeiro,6.4,9.6,7.9
Benjamin Ferreira,6.9,7.8,9.6
Elisa Ribeiro,9.3,7.4,8.4
Sophia Ramos,6.9,9.1,8.6
Heitor Silva,8.2,6.9,6.1
Gustavo Henrique da Luz,6.5,8.6,5.7
Arthur Alves,9.8,5.3,6.3
Caroline Dias,8.5,6.9,6.8
Bruno Fernandes,5.6,9.1,6.1
Rodrigo Monteiro,8.8,6.7,6.1
Cecília da Cunha,6.8,5.6,7.7
Juan Jesus,8.6,8.0,9.2
Gabriel Nogueira,8.8,6.8,9.7
Lucas Aragão,7.9,6.9,5.3
Lucas Nogueira,5.6,9.5,7.8
Levi Silva,6.0,6.5,5.9
Lavínia Lopes,7.7,8.8,9.6
Júlia Duarte,6.2,6.1,8.0
Sarah Souza,8.4,6.8,8.4
Mariane da Luz,8.9,9.6,8.5
Sabrina Novaes,8.4,9.9,5.3
Pedro Miguel Moreira,7.7,5.7,5.3
Maria Fernanda Fernandes,9.6,6.1,6.3
Ana Beatriz da Cunha,8.6,6.0,8.4
Davi Gonçalves,7.4,5.1,8.6
Sabrina Rocha,8.8,8.5,8.7
Luigi Nascimento,5.3,8.0,8.6
Ana Luiza Duarte,8.3,5.4,9.2
Sofia Ramos,7.2,9.5,9.5
Davi Lucca da Paz,5.6,7.3,9.0
Sophia Mendes,5.1,9.9,10.0
Maria Vitória da Rocha,5.9,9.8,6.8
Luiz Felipe Pereira,6.8,8.2,6.7
Ana Julia Melo,6.1,8.1,9.8
Emilly Barbosa,6.5,9.8,6.7
Gabriel Ramos,9.9,5.7,9.7
Marina Lopes,5.4,7.3,5.2
Ian Gomes,8.6,7.8,8.1
Clara Carvalho,5.6,7.3,9.4
Otávio Costela,8.8,9.0,5.5
Maitê Teixeira,7.3,7.6,9.8
Bruna Cardoso,5.6,7.2,5.3
Vinicius Rezende,9.3,9.7,7.6
Elisa Araújo,6.3,7.7,6.0
Gabriela Dias,6.7,8.6,9.7
Maria Eduarda Aragão,6.3,8.2,9.0
Kevin Rodrigues,6.3,9.6,9.7
Cecília da Conceição,5.9,6.7,7.0
Ana Sophia Ribeiro,9.8,7.7,8.3
Sarah Santos,9.4,7.0,9.3
Theo da Mota,9.4,8.0,8.5
Luiz Fernando Fogaça,5.9,8.7,5.9
Mirella Cardoso,5.3,8.8,8.0
Bruno Vieira,6.5,8.5,9.5
Elisa Barros,5.9,6.0,7.1
Emanuelly Ferreira,7.9,6.1,6.5
Nicole da Mota,9.8,8.7,6.9
Luiz Felipe da Mota,8.6,8.3,5.9
Lorena Nunes,6.6,8.8,5.8
Isaac Campos,6.1,8.7,5.6
Maria Fernanda Moraes,9.5,6.4,8.5
Brenda Monteiro,8.1,9.5,9.9
Ana Júlia Peixoto,6.1,6.0,9.2
Catarina Mendes,9.9,7.2,5.1
Lorenzo Ferreira,7.4,5.7,9.5
Kevin Porto,9.1,8.4,6.9
Fernanda Melo,8.9,5.7,7.1
Daniel Ramos,9.7,6.3,7.3
Luiz Otávio Moreira,9.4,6.3,5.2
Letícia da Cruz,8.5,8.7,8.8
Maria Julia Mendes,9.6,5.4,5.4
Emanuella Almeida,7.0,5.1,9.2
Davi Monteiro,5.1,6.7,5.2
Heitor Rodrigues,6.2,9.6,5.9
Raul Rocha,8.8,5.4,6.8
Vinicius Azevedo,7.0,8.1,9.7
Ana Luiza Cunha,9.6,5.9,6.9
Lara Martins,5.9,5.6,9.3
Luiz Gustavo Viana,9.6,9.8,8.8
Gabrielly Rodrigues,9.7,6.2,6.1
Luiz Felipe Pereira,8.1,5.8,9.3
Lara Jesus,8.4,7.4,7.5
João Miguel Fogaça,7.2,8.1,8.8
Guilherme Campos,5.5,5.3,7.3
Lavínia Vieira,6.5,9.8,5.2
Olivia Gomes,10.0,8.9,5.2
Giovanna Santos,7.8,8.2,5.7
Otávio Jesus,8.1,6.2,8.6
Paulo Ramos,7.3,9.4,6.9
Antônio Araújo,7.6,7.4,5.3
Lorenzo Correia,9.3,9.4,6.6
Maria Alice Cardoso,6.2,6.9,7.6
Ana Vitória Duarte,6.4,7.2,7.9
Camila da Costa,9.3,6.7,8.4
Levi Fernandes,8.8,5.1,8.5
Thales Almeida,6.7,8.0,8.2
Luana Correia,9.0,9.9,5.1
Danilo Moura,8.4,9.9,9.3
Raul Costa,8.3,5.8,9.8
Otávio Cavalcanti,9.4,7.3,8.4
Thiago Cardoso,8.4,6.3,9.7
Benjamin da Paz,8.9,9.0,5.7
Heitor Caldeira,9.1,9.9,5.5
Stella Dias,9.2,8.8,9.2
Clarice da Conceição,8.8,8.8,7.0
Danilo Costela,7.5,8.7,5.3
Ana Luiza Ferreira,6.3,8.2,7.4
Davi Lucas Viana,6.2,6.6,8.8
Clara Lima,7.8,7.5,6.9
Davi Luiz Gonçalves,5.5,6.3,7.4
Pedro Henrique da Luz,7.1,7.6,9.5
Julia Carvalho,7.6,5.5,5.7
Leonardo Silveira,6.3,9.3,6.2
Pedro Henrique Correia,7.5,7.0,9.1
Lucca Vieira,6.2,6.5,7.7
Augusto Peixoto,8.1,7.1,8.8
Bernardo Vieira,9.2,9.8,7.5
Júlia Cardoso,9.2,9.0,5.7
Emanuella Teixeira,5.1,9.4,6.0
Esther Novaes,6.2,6.9,6.1
Guilherme Correia,8.4,9.0,9.1
Yago da Paz,8.1,7.8,9.9
Beatriz Caldeira,6.2,7.6,5.6
Milena da Costa,9.7,8.7,9.2
Arthur Ramos,6.2,5.2,8.8
Lorenzo Vieira,9.7,6.4,7.8
Pedro Henrique Rocha,8.6,6.3,8.5
Vitor Hugo da Rocha,7.5,6.4,9.4
Joana Sales,5.5,8.9,6.6
Agatha da Cunha,6.3,8.3,7.3
Emilly Castro,6.7,5.7,6.1
Sabrina Ribeiro,5.3,8.7,8.7
Breno Lima,9.3,8.2,9.4
Olivia Santos,8.7,9.4,7.4
Bruna Santos,9.3,7.5,5.0
Noah Melo,7.3,5.6,8.4
Fernanda Ribeiro,6.9,10.0,8.7
Ian Pires,9.6,5.5,6.0
Raul Silva,5.9,7.8,9.4
Igor da Paz,5.2,6.9,7.4
Erick Costela,8.0,5.8,7.9
Juan Pereira,9.0,5.5,8.6
Nathan Moreira,8.6,5.6,7.0
Davi Luiz Campos,7.0,5.8,6.0
Júlia Teixeira,6.9,8.4,7.6
Luiza Monteiro,9.9,9.8,6.1
Caroline Teixeira,5.2,8.6,7.3
Valentina Gomes,6.2,7.6,5.7
Mirella Nogueira,7.8,6.9,7.9
Larissa Lopes,5.5,5.6,9.0
Maria Alice Campos,9.2,5.4,9.5
João Pedro Farias,8.9,7.6,9.8
Luiz Miguel Cunha,6.9,5.9,6.0
Julia Moreira,5.0,9.0,7.1
Pedro Miguel Moraes,9.3,8.6,7.7
Ana Beatriz da Rocha,8.7,6.7,7.3
Lorenzo Cardoso,9.8,7.2,5.7
Evelyn da Cruz,8.1,6.5,8.3
Fernando Almeida,8.7,9.8,8.3
João Miguel Ramos,7.3,8.5,5.7
Lorena da Mata,5.6,8.6,8.5
Ryan Martins,5.7,5.7,7.5
Manuela Ramos,7.5,9.3,7.0
Kaique Teixeira,9.0,7.9,10.0
Esther das Neves,5.4,8.1,5.7
Vicente Araújo,6.9,9.9,5.5
Rafaela das Neves,6.3,6.7,5.3
Ana Beatriz Cavalcanti,5.9,5.9,8.1
Cauê Rocha,9.0,9.0,6.7
Fernando Cunha,8.7,9.2,5.5
Fernando Dias,6.8,5.5,8.6
Francisco Pires,6.7,5.5,7.7
João Guilherme Castro,10.0,5.2,6.7
Fernanda Lopes,6.3,5.7,9.8
Catarina da Mota,9.7,7.9,7.6
Luigi Cardoso,9.7,6.0,8.2
Luiz Miguel da Rosa,9.9,7.8,9.0
Pedro Henrique Carvalho,5.7,7.4,9.8
Stella das Neves,6.8,9.2,7.5
Clara Castro,9.3,9.6,7.0
Evelyn Nascimento,5.2,7.0,9.2
Ana Santos,7.4,5.5,6.3
Danilo Pereira,8.0,5.2,6.7
Ryan Campos,5.3,8.3,5.9
Alice Melo,5.7,9.3,7.6
Agatha Lopes,5.2,5.3,8.0
Elisa Alves,6.4,5.8,9.1
Milena Farias,5.9,7.5,7.7
Maysa Pires,5.8,6.4,9.4
Breno Farias,7.4,7.5,7.9
Daniela Ramos,9.8,9.3,7.8
Lavínia Santos,5.7,5.8,7.2
Laura Alves,6.0,5.1,8.7
Cecília Gomes,7.1,9.2,5.9
João Guilherme das Neves,9.4,5.7,8.5
Rafaela Nascimento,8.1,7.7,7.6
Luiz Miguel Silva,9.6,8.0,9.0
Laura Castro,7.0,9.9,5.2
Kevin Cardoso,9.6,9.8,7.2
Pietra Gonçalves,5.1,5.0,8.3
Daniel Monteiro,9.5,7.6,8.5
Erick Ribeiro,8.9,5.1,6.3
Luiza Araújo,7.7,7.4,5.7
Yago Silva,5.3,9.6,6.0
Davi Luiz Ramos,5.3,7.9,5.7
Levi Cardoso,6.3,8.6,6.4
Rodrigo Caldeira,7.1,8.6,7.3
Ana Julia da Cruz,7.6,7.4,6.0
Luigi Oliveira,7.4,10.0,8.2
Calebe Rodrigues,9.0,8.6,9.7
Murilo Mendes,9.3,8.3,8.8
Sofia Melo,7.8,5.1,7.4
Luana da Luz,5.9,8.8,7.2
Emanuel da Rocha,7.7,7.9,7.3
Larissa Sales,5.5,8.4,7.0
Paulo Novaes,5.5,7.3,7.7
Yago Alves,9.1,7.6,5.8
Emanuel Azevedo,9.8,7.1,7.9
Davi Lucca Vieira,8.0,6.0,9.1
Maitê Ferreira,5.7,8.1,7.3
Thales Peixoto,9.1,5.1,8.5
Miguel Santos,6.7,6.5,6.4
Fernando Martins,9.1,6.5,9.6
Emanuelly Costela,5.3,5.8,9.4
Leandro Lima,9.5,9.1,7.6
Bruno Fogaça,5.8,9.9,7.7
Clarice Lopes,7.1,6.2,8.1
Yuri Costela,6.6,9.4,6.5
Rebeca Pires,9.4,6.4,8.7
Bernardo da Mota,7.4,6.7,5.5
Gabriela Cardoso,9.5,6.1,9.9
Ana Carolina Ferreira,6.2,6.8,5.6
Gustavo Henrique Pinto,9.0,7.7,9.3
Luna Nogueira,7.4,8.7,9.0
Camila da Rocha,5.2,6.0,5.9
Lucas Moura,8.8,8.4,7.2
Lavínia Rezende,7.1,6.7,8.3
Nicolas Nunes,9.1,6.6,9.0
Gabriela Peixoto,8.6,8.1,6.0
Vitor Gabriel Ramos,6.7,5.5,8.1
Lucas Novaes,8.2,7.4,7.4
Maysa da Mota,6.7,6.7,8.5
Caroline Fernandes,8.1,9.9,9.8
Cauã Oliveira,5.8,9.7,6.9
