Alícia Viana,8.4,5.1,5.4
Nicolas Cavalcanti,8.0,9.3,9.5
Thiago Ferreira,6.7,6.9,9.1
João Pedro Azevedo,7.9,8.0,5.6
Pedro Lucas Azevedo,7.8,6.2,7.3
Heloísa Fogaça,6.2,8.9,5.8
Sophia Cunha,5.1,6.9,7.6
Luana Monteiro,7.7,7.1,9.4
Stephany da Cunha,7.2,9.2,7.8
Clarice Lopes,9.5,8.5,8.9
Ana Lívia Pires,5.2,9.1,9.0
Maria Cecília Moura,7.1,8.0,7.8
Cecília Porto,6.5,6.5,5.9
Yasmin Cavalcanti,9.9,7.7,6.0
Thales Campos,10.0,7.2,8.1
Leandro Azevedo,6.1,7.6,7.1
Francisco Rocha,7.4,7.9,5.4
Bruna Oliveira,6.6,7.3,9.0
Ana Novaes,6.2,5.5,7.1
Nina Melo,7.5,8.6,9.8
Pedro Henrique da Conceição,5.1,5.6,7.9
Fernanda Campos,7.3,9.1,10.0
Raquel Martins,5.9,7.0,9.8
Sophia Moreira,8.7,6.2,5.5
Maria Vitória Campos,6.2,7.2,7.2
Juliana Araújo,7.6,5.5,7.4
Benjamin Jesus,7.6,5.3,7.0
Maitê Ferreira,8.4,5.4,8.2
Joaquim Nogueira,6.4,9.4,6.8
Ana Sophia Campos,9.2,7.7,5.4
Julia Barbosa,5.0,5.9,6.2
Otávio Nascimento,9.3,5.2,8.5
Lara Farias,9.4,5.4,8.8
Vitor Barbosa,8.0,5.9,5.2
Maria Clara Oliveira,9.9,8.1,8.6
Luiz Otávio Correia,7.8,8.2,9.1
Miguel Costa,8.7,5.3,8.0
Joaquim Caldeira,5.9,6.3,5.6
Isabel Rocha,8.0,8.3,9.9
Luiz Miguel Almeida,7.5,8.7,6.1
Samuel Duarte,8.6,5.8,9.1
Maria Sophia Nascimento,6.4,7.2,8.9
Cauê da Cruz,6.1,6.4,8.0
Juan Rocha,5.9,7.3,9.4
João Vitor Moreira,9.0,7.3,8.6
Helena Azevedo,9.7,6.0,9.0
Luiz Henrique Carvalho,5.1,7.6,6.4
Maria Julia Gonçalves,5.6,8.7,7.1
Carolina Monteiro,9.3,8.5,6.4
Lucca das Neves,7.4,6.4,8.4
Vitor Gabriel Nunes,6.3,5.6,6.8
Maria Eduarda Gomes,9.9,7.1,6.8
Beatriz Nascimento,8.6,5.6,6.6
Carolina Fogaça,9.4,8.4,8.5
Maria Sophia Silveira,5.6,9.9,7.9
Ian Azevedo,9.3,9.7,5.9
Lorenzo Caldeira,5.2,9.0,8.9
Letícia Caldeira,5.7,6.1,6.7
Maria Sophia Barbosa,7.4,8.1,8.0
Carlos Eduardo da Paz,6.9,8.3,9.2
Bruna Moura,7.7,6.5,10.0
Vinicius Rodrigues,7.4,5.3,5.8
Julia Peixoto,6.1,6.0,5.7
Marcos Vinicius Nunes,9.1,7.0,6.2
Emanuella da Rocha,6.6,8.0,9.6
Noah Cardoso,7.1,9.6,5.6
Felipe Silva,9.1,5.3,6.4
Joaquim Ribeiro,6.3,8.3,7.3
Noah Alves,8.5,5.2,5.3
Davi Lucas Alves,7.3,9.9,8.0
Pedro Henrique Ramos,5.1,5.5,9.6
Evelyn Mendes,9.1,6.3,8.7
Marcos Vinicius Duarte,5.1,5.9,6.0
Ana Beatriz Farias,6.7,8.6,8.8
Thales Jesus,7.3,7.1,9.3
Enrico da Costa,9.7,7.1,8.7
Theo Rezende,6.6,5.3,5.6
Ana Júlia Almeida,8.2,6.6,5.6
Ryan Duarte,8.4,7.4,8.7
Raquel Duarte,7.3,6.9,5.1
Maysa Moraes,7.4,7.7,8.7
Emilly Ramos,6.3,5.3,9.1
Enrico Pereira,9.5,5.1,8.6
Laura Carvalho,9.9,9.7,9.4
João Gabriel da Paz,9.3,7.0,5.6
Stephany Azevedo,8.2,5.0,5.5
Vinicius Melo,6.7,9.1,9.9
Marcela Souza,8.7,6.6,9.5
Maria Eduarda Castro,6.9,9.9,7.3
Thomas da Mota,8.3,8.2,7.6
Catarina Caldeira,7.5,8.5,8.5
Emanuelly Aragão,6.2,7.4,5.9
Ana Clara Araújo,8.8,9.4,8.7
Davi Lucca Araújo,9.8,5.3,6.5
Lucca Almeida,7.9,8.6,8.0
Gabriel Rodrigues,8.5,7.7,8.2
Levi Ribeiro,7.7,7.1,10.0
Benjamin Pinto,6.3,5.3,9.0
Daniela Campos,7.9,5.8,5.2
Heloísa Pereira,8.6,8.3,5.3
Laura Silva,6.6,9.3,9.3
Maria Eduarda Pinto,5.0,9.6,7.4
Luiza da Paz,8.8,9.0,5.7
Isaac Barbosa,7.9,5.8,7.3
Davi Luiz da Mata,9.2,7.5,5.0
Yasmin Alves,6.7,8.4,8.6
Davi Luiz Porto,5.7,8.5,5.2
Nathan da Rosa,9.1,7.7,9.4
Pedro Miguel Mendes,9.6,6.1,8.0
Stephany Santos,7.5,5.4,7.7
Erick Caldeira,9.9,7.3,9.0
Marcos Vinicius Barros,7.6,5.3,5.9
Gabriel Araújo,8.1,9.8,9.2
João Vitor Oliveira,8.3,5.8,8.4
Maria das Neves,6.4,9.4,5.3
Laura Rodrigues,6.2,7.7,8.2
Francisco Duarte,7.7,7.9,6.9
Lívia Costela,9.0,5.6,6.6
Daniela Costela,8.6,7.0,8.7
Miguel Barbosa,7.5,7.0,9.2
Anthony Costela,8.1,5.3,8.9
Letícia Porto,9.0,7.3,6.6
Pedro Lopes,7.5,8.8,8.3
Alana da Mota,9.2,7.8,5.4
Vitor Gabriel Santos,7.9,9.8,6.9
Eduarda Moreira,7.7,5.2,7.7
Maysa Silveira,8.2,7.5,8.4
Milena Castro,5.1,6.8,9.6
Laura Silveira,8.4,5.2,5.9
Nina da Rocha,8.2,5.7,8.3
João Guilherme das Neves,6.2,5.8,7.8
Noah Costela,8.4,5.2,9.8
Isadora Viana,8.4,5.5,8.4
João Gabriel Cunha,5.7,5.6,6.5
Helena Araújo,7.7,5.2,5.7
Lorena Ferreira,9.0,5.9,5.1
Heloísa Azevedo,9.5,6.2,8.1
João da Rocha,9.0,5.1,8.7
Ana Vitória Souza,8.5,5.8,8.8
Maria Vitória Azevedo,6.5,7.5,5.2
Ana Carolina Cunha,9.6,5.8,5.3
Juliana Silva,6.8,9.3,7.6
Lívia Alves,7.9,5.1,8.3
Laura da Mota,7.1,7.9,6.9
Maitê Azevedo,7.8,7.0,5.9
Ana Laura da Luz,8.3,7.2,7.4
Bruno da Rosa,6.7,5.5,6.8
Bruno Martins,8.8,8.8,6.1
Stephany Campos,6.2,7.2,6.9
Murilo Azevedo,8.5,7.4,8.1
Levi Pires,8.7,5.7,6.7
Daniela Jesus,8.7,7.1,6.1
Maria Vitória Nunes,8.3,8.7,5.9
Breno da Mota,8.2,6.2,8.0
Maria Sophia Pereira,9.1,7.2,6.8
Laís Viana,9.4,8.5,9.9
Yasmin Ferreira,9.4,5.6,6.8
Helena Cardoso,8.4,6.7,8.5
Benício Campos,6.0,9.3,6.5
Larissa Azevedo,6.8,9.7,5.9
João Pedro Costela,9.6,9.3,7.4
Brenda Santos,9.4,8.6,7.1
Amanda Moura,9.1,8.0,7.4
Fernanda Barros,7.8,9.7,7.6
Benício Vieira,8.5,7.5,8.8
Juliana da Cruz,6.7,6.3,5.0
Maitê Cunha,9.8,6.6,6.9
Ana Carolina Rezende,5.8,5.6,9.4
Enzo Gabriel Almeida,9.3,5.7,9.0
Emanuel Caldeira,8.8,5.7,7.4
Fernanda da Cunha,6.7,9.5,9.1
Emanuel Porto,7.6,8.5,6.6
Elisa Oliveira,9.7,5.1,9.5
Enzo Santos,10.0,8.2,6.9
Ana Vitória Silveira,7.2,9.3,6.3
Carolina Araújo,9.9,8.7,6.0
Melissa Gonçalves,5.5,6.1,5.6
Calebe Araújo,8.9,7.3,7.2
Antônio da Rosa,7.0,7.4,7.4
João Vitor Martins,6.1,6.9,8.2
Isabella Santos,5.1,7.7,6.9
Yasmin Cunha,6.9,9.6,8.8
Vicente Barros,9.5,5.8,7.8
Lucca Rodrigues,6.3,8.4,5.2
Marcela da Luz,5.6,9.8,9.4
Isabel Santos,9.2,8.1,6.7
Alexia Moreira,9.0,5.3,7.4
Ana Júlia Rodrigues,7.2,8.9,5.3
Isadora Cavalcanti,8.8,8.3,8.4
Nicolas Ribeiro,6.0,8.5,7.4
Juliana da Mata,7.6,5.5,9.6
Rodrigo Rocha,9.9,7.2,6.8
Francisco Lima,8.9,6.5,7.8
Ana Luiza Santos,7.9,6.8,6.9
Breno da Mata,7.6,9.7,6.5
Alexandre Castro,8.5,5.1,8.3
Sabrina da Conceição,6.9,5.2,7.6
Sofia Silva,7.1,5.7,9.6
Eduarda Duarte,9.5,9.3,6.6
Joana Martins,8.0,8.0,9.8
Heloísa Pereira,8.6,7.6,6.4
Giovanna Jesus,9.2,8.4,5.8
Luana Nascimento,6.7,9.6,7.8
Eloah Oliveira,6.5,6.0,9.5
Maria Alice da Mota,5.8,6.0,8.7
Lara Cardoso,6.2,7.0,5.2
Henrique Azevedo,6.1,5.6,8.0
Maria Fernanda Cavalcanti,6.5,7.5,5.7
Emanuella da Rocha,9.2,6.9,7.4
Rebeca Monteiro,8.1,7.9,5.7
Sabrina Ferreira,6.5,5.9,8.7
Miguel Moraes,7.3,7.6,5.2
Letícia Moura,5.5,6.9,5.6
Erick Barros,9.1,8.4,7.1
Caroline Mendes,7.5,7.9,6.7
Nicolas Sales,8.5,6.8,7.8
Melissa Souza,6.9,5.7,6.3
Daniel da Paz,9.8,6.2,8.1
Rebeca Porto,6.5,5.2,8.1
Ana Laura da Luz,5.4,9.2,5.5
Maria Clara Costela,7.8,5.4,7.7
Vinicius Fogaça,5.7,7.0,6.7
Diogo Alves,6.7,8.5,9.2
Mariana Costela,9.1,7.5,7.0
João Alves,8.4,8.7,7.7
Davi Ramos,7.1,7.0,7.5
Luiz Henrique Almeida,8.3,5.6,7.0
Mariana Nogueira,7.4,5.7,7.8
Vitória da Mota,9.2,6.7,8.9
João Felipe Gonçalves,9.9,7.9,5.8
Milena Mendes,5.4,5.3,6.7
João Correia,7.8,8.0,6.6
Lavínia da Mata,8.9,8.8,9.8
Leonardo Costa,9.4,9.1,7.9
Lavínia da Rosa,9.3,8.1,7.5
Larissa Ribeiro,8.3,9.4,5.4
Ryan Viana,6.1,6.4,7.2
João Gabriel Sales,8.1,9.0,7.9
Rodrigo Rezende,6.3,8.3,5.4
Lívia Moreira,6.6,8.8,8.7
Ana Carolina Porto,8.3,6.4,9.1
Maria Clara Porto,6.5,5.7,7.3
Renan Campos,5.4,8.9,8.8
Vitor Gabriel Ferreira,5.4,9.9,7.8
Otávio da Cunha,7.0,7.4,6.4
Yasmin da Conceição,8.3,5.5,8.1
Kamilly Ferreira,7.2,9.1,9.9
Caroline Lopes,5.3,5.1,7.2
Samuel Rodrigues,5.7,9.8,8.9
Cauê Carvalho,6.9,6.0,9.2
Eloah da Rosa,5.3,7.6,5.2
Stephany Lopes,9.0,7.2,5.8
Vinicius Duarte,6.1,7.5,7.7
Marcela Gonçalves,5.7,6.6,5.7
Gustavo Henrique Porto,6.1,8.2,6.3
Sofia da Rocha,5.2,6.6,9.1
Emanuella Dias,6.2,7.1,8.9
Bárbara Souza,5.2,9.1,7.3
Maria Cardoso,9.4,5.8,6.5
Emanuella Carvalho,5.4,5.1,9.2
Helena Ribeiro,8.1,5.9,6.1
Miguel Ramos,7.3,9.4,6.9
Otávio da Rosa,5.9,5.5,5.4
Igor Caldeira,9.2,9.0,5.5
Sophie Fogaça,7.8,5.7,9.1
Emanuella Farias,8.0,7.9,9.1
Ana Julia Dias,7.6,6.4,8.8
Calebe Moura,6.8,7.3,8.9
Luiz Otávio Viana,6.7,8.0,6.1
Henrique Santos,7.6,8.3,6.3
Kamilly Carvalho,9.6,7.2,9.3
Vitor Campos,8.4,7.9,8.0
Sophia Moreira,5.8,8.5,9.5
Kaique Dias,9.7,5.2,6.5
Ana Laura Campos,8.4,9.5,7.6
Bárbara Rodrigues,9.1,6.9,5.1
Vicente Duarte,6.9,7.1,5.2
Vitor Hugo Campos,9.7,8.0,8.1
Heitor Carvalho,9.2,8.3,6.9
Sophie da Cruz,9.6,5.7,5.4
Maria Nascimento,9.5,8.1,8.0
Thales Barbosa,8.3,8.1,7.1
Daniel Costela,5.2,7.4,9.5
Sophia Caldeira,9.4,8.8,6.6
Beatriz da Paz,9.7,5.2,7.8
Murilo Barros,9.6,5.2,9.3
Bryan Pereira,6.6,6.5,6.4
Matheus Nunes,9.0,6.4,7.6
Vitor Hugo Dias,9.6,5.7,5.3
Alice Cardoso,7.7,5.6,6.5
Breno Ribeiro,5.5,8.3,9.2
Pietra Oliveira,9.2,7.5,5.4
Vinicius Santos,8.1,9.1,5.6
Beatriz da Cunha,8.5,8.0,9.9
Juan Azevedo,8.2,6.7,5.9
João Pedro Viana,6.7,7.3,6.4
Maria Sophia Farias,6.6,9.8,6.0
Samuel Martins,6.9,7.3,5.1
Camila Moura,8.0,5.5,7.7
Beatriz Martins,9.8,6.6,6.6
Theo Martins,9.0,9.7,7.0
Maysa Peixoto,5.5,8.9,7.8
Danilo Oliveira,6.4,5.4,6.7
Enrico Jesus,9.1,5.2,6.1
Sabrina Pinto,5.2,8.2,8.5
Marcos Vinicius Melo,7.2,6.8,8.4
Isaac Fernandes,6.6,8.4,7.5
Giovanna Gomes,5.9,7.6,9.3
Beatriz Fernandes,5.7,9.6,9.2
João Pedro Castro,8.2,8.9,6.7
Ana Beatriz Cavalcanti,6.2,6.1,5.4
Luigi da Mota,8.1,7.4,6.1
Maria Freitas,8.9,7.3,8.3
Letícia Fernandes,8.8,5.9,9.2
Clara Dias,6.0,5.0,5.9
Isadora Dias,6.8,5.6,5.6
Maria Eduarda Almeida,7.2,8.7,9.0
Davi Luiz Melo,5.1,6.5,5.8
Luiz Fernando Costa,8.2,9.4,6.6
Pedro Lucas Dias,8.0,6.5,9.5
Elisa da Rocha,9.3,9.6,7.4
Isabel Duarte,8.0,9.7,7.7
Pietro Costa,8.1,5.2,9.8
Lucas Ferreira,8.7,9.2,7.3
Agatha da Cruz,7.1,5.3,9.5
Sophia Correia,7.5,8.6,6.6
Miguel da Paz,6.7,7.8,5.7
Natália Moraes,9.5,6.7,7.3
Kamilly Araújo,5.7,7.6,9.5
Ana Laura Gomes,9.0,5.0,6.1
Thiago Rocha,6.0,5.6,7.7
Bryan Fernandes,8.1,7.8,7.3
Helena Novaes,6.4,5.6,9.3
Ana Luiza da Cruz,8.1,8.8,9.2
Paulo Mendes,8.0,6.4,6.9
Pietro Ramos,5.1,7.1,6.2
Daniel Santos,8.8,5.8,8.3
Isabella Moreira,9.4,5.9,9.4
Ana Julia Azevedo,8.8,7.0,6.4
Rafaela Nascimento,9.6,9.2,8.8
Ana Julia Santos,5.6,9.8,6.9
Kevin Farias,8.1,6.3,8.0
Gabriel Ramos,5.5,7.8,9.7
Gustavo Nogueira,10.0,9.2,6.8
Juan Oliveira,7.6,8.2,7.5
João Vitor da Costa,8.7,6.9,5.5
João Vitor Silva,6.4,5.3,9.4
Bianca Porto,7.7,8.0,9.5
Maria Vitória Costa,6.6,6.8,8.8
Luiz Fernando Teixeira,8.6,7.8,8.4
Renan Peixoto,9.8,8.0,5.8
Diego da Paz,8.9,9.7,9.7
Antônio Silveira,6.8,9.9,9.2
Nicole Silveira,7.3,9.7,8.0
João Gabriel da Mota,6.3,8.9,9.4
Bruna Costa,7.5,9.5,8.6
Maria Julia Ramos,7.4,8.0,6.2
Emilly Dias,7.8,10.0,5.3
Emilly Moraes,7.1,9.7,6.2
Cecília Nunes,8.3,5.9,9.5
Gabriel da Rocha,5.9,5.8,9.8
Maria Fernanda Pinto,9.6,8.3,5.1
Ana Lívia Jesus,7.5,7.2,5.5
Noah Silveira,5.2,5.1,9.4
Emanuella Moraes,9.8,8.1,8.2
Beatriz Gonçalves,8.2,5.9,7.8
Bruno Barros,5.3,9.4,5.4
Mirella da Paz,6.8,7.1,5.9
Yuri Cunha,6.0,5.1,6.0
Cecília Lima,6.6,6.6,7.2
Sophia Melo,9.8,8.2,8.8
Luigi da Luz,6.8,7.3,6.1
Milena Martins,7.6,9.5,9.9
Thomas das Neves,7.8,7.9,6.4
Lívia Araújo,6.8,8.0,9.6
Alana Costa,5.6,6.1,6.8
Esther Jesus,5.7,5.5,8.9
Gabriel Almeida,9.5,6.9,5.6
Davi Lucas Pinto,8.8,8.9,9.4
Elisa da Conceição,9.7,9.8,5.7
Felipe Araújo,6.1,5.9,5.9
Ryan Gomes,7.0,5.7,5.0
Benjamin Almeida,8.1,7.3,5.4
Vicente Porto,5.6,7.2,6.7
Leandro Almeida,5.2,6.3,7.7
Antônio Araújo,5.1,9.6,8.4
Sabrina Pereira,6.7,6.3,8.4
Leonardo Vieira,9.3,6.1,8.3
Bruno Almeida,8.7,6.3,5.8
Evelyn Farias,5.1,9.2,8.8
Eduarda da Luz,5.5,7.6,9.8
João Guilherme Ferreira,7.0,6.0,7.7
Diego Almeida,7.0,8.6,9.1
Luna Correia,9.7,5.1,9.7
Benício Santos,9.6,9.2,6.6
Alice Araújo,6.8,7.9,7.3
Ana Julia da Costa,6.3,7.2,8.1
Eloah Lopes,7.7,9.2,9.7
Luigi Pires,5.7,5.1,8.3
Pedro Miguel Moraes,7.2,5.4,9.0
Vicente Nascimento,9.0,5.4,10.0
Maria Cecília Caldeira,9.1,7.9,7.5
Noah Lopes,5.2,5.7,5.3
Beatriz Castro,6.5,8.8,6.8
Letícia da Cruz,9.8,8.2,6.3
Maysa Sales,6.1,5.9,5.0
Noah Souza,9.6,7.9,9.8
Agatha Viana,5.4,5.5,8.6
Nathan Fernandes,9.5,7.1,9.5
Guilherme Rocha,6.4,5.5,9.6
Isadora Oliveira,8.5,6.0,7.9
Levi Azevedo,5.1,7.7,8.8
Luiza Souza,5.6,5.0,6.3
Cecília Costa,5.0,6.9,8.8
Gustavo Carvalho,8.4,8.2,7.6
Marina da Mata,5.6,9.7,5.0
Thomas Nunes,7.8,9.5,6.3
Bárbara da Rosa,5.7,9.7,8.1
Pietra Mendes,5.6,9.4,8.6
Bruno Jesus,9.0,8.8,8.9
Gabrielly Campos,6.7,8.7,9.6
Isis Cunha,5.4,6.4,10.0
Clara Farias,9.7,5.7,9.1
Emanuelly da Cunha,9.0,9.8,7.5
Bárbara Lopes,7.2,8.0,5.3
Gustavo Henrique Barbosa,7.4,6.1,6.6
Bruna Cardoso,8.0,8.8,8.4
Thiago Duarte,5.1,5.1,7.9
Thomas Duarte,8.0,6.5,6.3
Mirella Monteiro,6.9,5.7,8.0
Vitória Alves,8.5,8.5,6.5
Rodrigo Cardoso,9.2,9.4,8.2
Brenda Fogaça,7.4,7.1,5.2
Leandro Correia,7.8,6.2,6.6
Bernardo Barbosa,9.8,5.1,8.3
Alana Rodrigues,8.1,5.5,9.7
Valentina da Rosa,8.8,8.2,8.1
Emilly Silveira,8.3,6.2,8.5
Luiz Gustavo da Mota,5.6,9.3,9.3
Rafaela da Mota,7.2,7.5,9.6
Lavínia Pires,7.9,5.7,5.4
Heloísa Duarte,7.4,8.7,5.5
Breno Moraes,8.6,7.7,7.1
Thales da Conceição,8.0,10.0,9.7
Giovanna Cardoso,5.8,5.5,6.6
Isabel da Rocha,8.5,6.4,7.3
Maria Vitória da Mota,5.3,6.1,6.6
Lívia Alves,7.0,5.9,8.6
João Gabriel Sales,9.1,5.3,9.7
Breno da Rocha,7.2,9.7,8.5
Maria Cecília Pereira,8.2,7.3,8.9
Luigi Fogaça,7.8,5.1,5.9
Lavínia Lima,7.6,6.3,8.2
Carlos Eduardo Rocha,8.9,8.8,8.4
Yasmin Silva,6.5,7.6,5.0
Samuel Rodrigues,8.5,8.0,7.2
Thales Nascimento,8.8,9.1,6.8
Natália Fogaça,6.0,7.7,7.2
Thomas da Mota,6.0,8.5,5.9
Ana Laura Oliveira,9.2,7.8,8.5
Thiago da Mota,5.3,7.6,6.8
Ana Luiza Castro,5.9,8.4,9.3
Maria Clara Caldeira,6.3,5.8,9.2
João Felipe Porto,7.5,7.4,6.6
Vitor Carvalho,5.3,9.1,9.2
Milena da Mata,9.7,8.3,6.1
Sabrina Porto,5.4,9.2,8.5
Ana Sophia da Paz,5.3,7.1,8.5
Maria Aragão,7.8,5.9,6.7
Letícia Moreira,5.6,8.7,7.1
Catarina Moraes,6.1,5.5,7.3
Maria Sophia Rodrigues,8.6,9.5,9.4
Alícia Souza,8.2,6.3,8.6
Theo Cunha,9.3,7.2,6.5
Isis Teixeira,6.2,5.1,5.2
Yuri Alves,5.7,5.8,9.9
Lara Moraes,9.6,6.1,9.7
Lara da Conceição,7.4,8.7,5.8
Evelyn da Costa,5.9,6.9,5.4
Sophia da Cunha,9.8,5.5,5.8
Vicente Nogueira,8.2,8.2,8.0
Nina da Luz,5.7,7.1,7.9
Davi Lucas Oliveira,6.7,5.5,10.0
Diogo Castro,7.5,7.3,8.4
Joana Moraes,6.8,8.8,7.6
Benício Costa,6.1,6.0,6.1
Ryan Nogueira,6.5,5.4,5.2
Daniel Souza,8.1,5.3,5.9
Ana Julia Cardoso,6.1,5.6,6.8
Maria Novaes,5.6,9.4,8.3
Luiz Gustavo Porto,6.2,9.2,7.6
Sophie Barbosa,6.8,5.7,5.9
Carlos Eduardo Nogueira,5.1,9.9,5.8
Davi Lucca Barros,6.2,9.0,6.0
Sophia Moraes,9.6,8.7,8.4
Ana Luiza Rodrigues,6.0,9.3,7.9
Luiz Fernando Viana,7.9,5.1,8.7
Gustavo Cardoso,7.2,9.3,6.1
Evelyn Barbosa,7.2,6.1,9.9
Ana Julia Azevedo,9.2,8.0,9.3
Levi da Mata,8.9,6.2,9.7
Lucas Fernandes,8.9,6.5,9.0
Emanuella Ribeiro,5.1,5.2,7.5
Rodrigo da Conceição,7.2,7.2,7.5
Diego da Mota,7.2,8.2,6.7
Lorenzo da Rosa,8.9,5.4,8.6
Alexandre Silva,8.9,6.1,6.8
Vinicius Oliveira,7.9,7.9,8.6
Pedro Miguel Cavalcanti,9.6,7.0,7.6
Clara Martins,5.1,9.2,7.0
Carolina Almeida,9.2,6.0,9.0
João Gabriel Cardoso,8.1,7.2,5.1
Gustavo Rezende,7.3,7.6,9.2
Felipe Souza,9.7,8.1,6.3
Clarice da Mota,7.6,5.3,7.9
Juan Ribeiro,7.5,6.0,6.8
Gustavo Monteiro,6.1,9.7,9.2
Raul Silveira,9.9,9.3,5.4
João Lucas Rodrigues,5.1,9.2,7.3
Amanda Carvalho,6.7,8.4,7.9
Sarah Cardoso,8.6,6.6,7.7
Lavínia Azevedo,7.5,7.4,9.1
Laís da Luz,5.6,9.0,9.3
João Pedro da Luz,6.0,7.1,8.1
Kaique Viana,8.9,8.3,6.5
Lorena da Cunha,6.8,6.3,8.9
Emanuelly Rocha,9.6,7.2,7.0
Sarah Costela,6.9,8.5,9.5
Benjamin Freitas,8.1,5.9,7.4
Alícia Silva,8.5,7.3,7.6
Raul Caldeira,8.3,7.3,5.2
Davi Lucca Teixeira,7.2,5.1,9.6
Sabrina Jesus,10.0,9.7,8.0
Marcelo Peixoto,9.9,5.3,7.5
Ana Lívia Mendes,9.6,7.2,7.5
Theo Souza,5.0,9.2,9.5
Anthony da Cruz,8.7,8.0,5.7
Francisco Duarte,6.3,5.4,5.3
Maria Alice da Rocha,9.0,9.6,6.8
Maitê Farias,7.9,7.3,7.1
Luiz Gustavo Nascimento,7.3,6.8,9.9
Vitória Fernandes,6.4,8.8,7.9
Ana Laura Lima,9.8,6.3,7.9
Júlia da Mata,7.0,6.7,7.2
Enrico Silva,7.7,9.7,8.2
Ian Santos,7.5,6.6,5.0
Davi Lucas Araújo,8.9,8.6,9.7
Vinicius da Conceição,6.2,7.1,7.2
Juliana Moraes,7.9,7.0,5.8
Stella da Paz,8.5,8.2,6.1
Fernando Correia,7.0,9.8,9.6
Maria Fernanda Rodrigues,8.8,9.6,9.6
João Felipe Azevedo,9.8,5.7,6.4
Rafael Novaes,9.9,8.4,8.5
Thomas Costa,7.7,5.0,8.7
Alice da Cruz,7.7,7.7,7.6
Igor Mendes,9.1,7.1,9.0
Larissa Dias,8.2,7.9,5.3
Ana Luiza Barbosa,7.2,9.5,7.7
Marina Nascimento,7.2,5.4,8.7
Maria Sophia Oliveira,9.1,8.2,5.4
Lucas das Neves,9.4,5.1,9.6
Marina Teixeira,8.5,8.4,9.5
Lucca da Rocha,5.1,7.4,6.6
Otávio Melo,8.1,7.5,9.1
João Lucas das Neves,9.5,9.8,6.7
Pedro Henrique Castro,8.8,7.7,8.9
Fernanda Fogaça,6.4,8.3,7.0
Miguel da Rosa,5.9,7.5,9.8
Ryan Barbosa,8.7,9.0,9.9
Emanuelly Nunes,8.0,9.5,7.1
Sophie Moraes,5.6,6.1,8.3
Pedro Silva,8.3,6.4,7.7
Theo Ribeiro,5.8,6.4,8.3
Benjamin Aragão,8.1,9.1,7.0
Beatriz Sales,8.7,5.9,9.9
Pietro Gonçalves,8.1,9.4,6.9
Pedro Gonçalves,8.9,7.7,7.4
Letícia Jesus,6.5,7.0,5.9
Alexandre da Rosa,5.9,6.8,8.3
Maria Porto,5.8,6.2,7.4
Thales Almeida,7.2,8.7,8.5
Brenda Santos,5.1,9.1,8.7
Sophia Oliveira,9.8,8.6,9.9
Fernando Ferreira,5.5,9.1,8.1
Antônio Azevedo,6.3,7.7,5.5
Breno Almeida,6.8,6.9,8.3
Fernanda Ribeiro,10.0,5.8,6.6
Luiz Felipe Martins,6.0,8.9,8.9
Nina Novaes,8.8,9.7,9.0
Laís Gomes,7.9,6.5,9.4
Cauê Peixoto,5.8,8.5,8.4
Vitória da Costa,6.4,8.4,8.6
Ana Julia Cardoso,9.9,7.3,5.7
Juliana da Rocha,8.3,5.1,9.2
Augusto das Neves,5.1,9.1,7.0
Noah Freitas,5.8,8.0,5.8
Rodrigo Costa,9.3,6.1,8.4
Davi Luiz Vieira,8.9,7.8,5.8
Ana Laura da Rosa,7.0,8.4,8.0
Maitê Cardoso,7.0,6.9,8.0
Camila da Cunha,8.3,7.1,7.4
Erick Porto,5.6,7.9,9.5
Sabrina das Neves,8.6,5.0,7.7
Agatha Fernandes,8.4,8.9,7.2
Isabel Nascimento,8.8,6.4,5.8
Bruno Caldeira,6.1,6.4,7.0
Davi Lucas Ferreira,7.0,6.5,7.2
Yasmin Rezende,5.5,8.0,7.2
Emilly Costela,7.9,8.3,8.0
Thomas Pereira,6.3,6.0,6.9
André Costela,9.6,6.0,6.1
Enzo Oliveira,5.9,8.5,5.0
Matheus Nogueira,7.9,8.5,9.3
Kamilly da Conceição,8.4,8.8,8.4
Davi Lucca Fernandes,8.3,9.2,5.4
Fernanda Pereira,5.0,9.7,9.7
Ryan Aragão,6.0,8.2,9.8
Samuel Porto,6.7,6.7,6.0
Daniela da Rosa,8.0,6.6,9.0
Rafael Cavalcanti,9.6,8.7,8.9
Raul Rodrigues,5.3,9.8,9.9
Theo da Cruz,9.4,6.2,9.7
Antônio Nunes,5.6,6.7,6.3
Lucas Gabriel Novaes,6.8,7.9,5.4
Vitor Alves,7.8,9.3,9.4
Emanuel da Paz,9.3,7.5,8.9
Davi Lucca da Rosa,5.7,6.5,9.8
Fernanda Vieira,7.6,5.1,8.5
Daniel Correia,8.4,5.3,7.0
Luiza Araújo,6.7,6.3,7.5
Daniel da Paz,7.0,8.6,5.7
Bárbara Melo,5.2,8.1,6.3
Benjamin Moreira,6.1,5.4,9.3
Juan Mendes,8.0,6.2,5.1
Benício Porto,6.8,8.5,7.7
Maria Sophia Barros,9.1,5.6,9.3
Davi Rezende,8.5,9.5,9.5
Lara Viana,8.1,8.3,5.2
Marcos Vinicius Carvalho,5.8,9.0,7.1
Isaac da Rocha,8.2,9.6,8.2
